cell	locus	chr	pos	significant	dist_bp	dist_bp_any_record	min_fdr
melanoma x eQTLGen_blood	6_0	6	396321.0	True	746175.0	64164.0	1.4751167641132247e-24
melanoma x eQTLGen_blood	6_1	6		False	83738.0	83738.0	0.2525266799130887
melanoma x eQTLGen_blood	6_10	6		False	11465003.0	11465003.0	0.9458733067163316
melanoma x eQTLGen_blood	6_11	6		False	12619967.0	12619967.0	0.6723034584147844
melanoma x eQTLGen_blood	6_12	6		False	18931135.0	18931135.0	0.8441935942408526
melanoma x eQTLGen_blood	6_13	6		False	16651572.0	16651572.0	0.3562324016371953
melanoma x eQTLGen_blood	6_14	6		False	14730915.0	14730915.0	0.9368970185215396
melanoma x eQTLGen_blood	6_15	6		False	10245073.0	10245073.0	0.7909114220575276
melanoma x eQTLGen_blood	6_16	6		False	6068564.0	6068564.0	0.8636534809919373
melanoma x eQTLGen_blood	6_17	6		False	4510840.0	4510840.0	0.7373565816751937
melanoma x eQTLGen_blood	6_18	6		False	28975.0	28975.0	0.5502658694041996
melanoma x eQTLGen_blood	6_19	6		False	5292016.0	5292016.0	0.9051486701622016
melanoma x eQTLGen_blood	6_2	6		False	1389893.0	1389893.0	0.8398598565836348
melanoma x eQTLGen_blood	6_20	6		False	8651118.0	8651118.0	0.8181718009719137
melanoma x eQTLGen_blood	6_21	6		False	10531892.0	10531892.0	0.9805660474984176
melanoma x eQTLGen_blood	6_22	6		False	14472506.0	14472506.0	0.3562324016371953
melanoma x eQTLGen_blood	6_23	6		False	25800971.0	25800971.0	0.6472795452808837
melanoma x eQTLGen_blood	6_24	6		False	28463192.0	28463192.0	0.8164460541488275
melanoma x eQTLGen_blood	6_25	6		False	29922358.0	29922358.0	0.9125967168005286
melanoma x eQTLGen_blood	6_26	6		False	28548801.0	28548801.0	0.9100348378148906
melanoma x eQTLGen_blood	6_27	6		False	23282247.0	23282247.0	0.5607298899508166
melanoma x eQTLGen_blood	6_28	6		False	18439494.0	18439494.0	0.5281418814812733
melanoma x eQTLGen_blood	6_29	6		False	11617089.0	11617089.0	0.564611539468696
melanoma x eQTLGen_blood	6_3	6		False	160717.0	160717.0	0.4119293962645183
melanoma x eQTLGen_blood	6_30	6		False	10358203.0	10358203.0	0.8508778966573444
melanoma x eQTLGen_blood	6_31	6		False	4401939.0	4401939.0	0.3012348991484103
melanoma x eQTLGen_blood	6_32	6		False	32896.0	32896.0	0.2336874782637251
melanoma x eQTLGen_blood	6_33	6		False	2989847.0	2989847.0	0.560162086799873
melanoma x eQTLGen_blood	6_34	6		False	6041804.0	6041804.0	0.5443196080604668
melanoma x eQTLGen_blood	6_35	6		False	12144653.0	12144653.0	0.6782691184558799
melanoma x eQTLGen_blood	6_36	6		False	15002783.0	15002783.0	0.8269234309859292
melanoma x eQTLGen_blood	6_37	6		False	17951788.0	17951788.0	0.604459514594744
melanoma x eQTLGen_blood	6_4	6	21163900.0	True	212.0	212.0	3.726336880956071e-14
melanoma x eQTLGen_blood	6_5	6		False	1680302.0	1680302.0	0.2695030272281449
melanoma x eQTLGen_blood	6_6	6	32621994.0	True	159182.0	37964.0	0.0403722699465987
melanoma x eQTLGen_blood	6_7	6		False	1007703.0	1007703.0	0.5432108496548296
melanoma x eQTLGen_blood	6_8	6		False	1456354.0	1456354.0	0.5982602517189234
melanoma x eQTLGen_blood	6_9	6		False	5548099.0	5548099.0	0.9125967168005286
melanoma x eQTLGen_blood	7_0	7		False	13298181.0	13298181.0	0.5948945733138163
melanoma x eQTLGen_blood	7_1	7		False	8694250.0	8694250.0	0.469909465508864
melanoma x eQTLGen_blood	7_10	7		False	25684388.0	25684388.0	0.6978133471965402
melanoma x eQTLGen_blood	7_11	7		False	28324800.0	28324800.0	0.90565879627682
melanoma x eQTLGen_blood	7_12	7		False	33397178.0	33397178.0	0.563124693034466
melanoma x eQTLGen_blood	7_13	7		False	41807814.0	41807814.0	0.4896475004039999
melanoma x eQTLGen_blood	7_14	7		False	48604026.0	48604026.0	0.9407805881718684
melanoma x eQTLGen_blood	7_15	7		False	46931804.0	46931804.0	0.3716518416416133
melanoma x eQTLGen_blood	7_16	7		False	43008867.0	43008867.0	0.6723034584147844
melanoma x eQTLGen_blood	7_17	7		False	40557183.0	40557183.0	0.8920628252410961
melanoma x eQTLGen_blood	7_18	7		False	36486758.0	36486758.0	0.8103399869894932
melanoma x eQTLGen_blood	7_19	7	105348672.0	True	19407919.0	16184682.0	5.747538470961501e-06
melanoma x eQTLGen_blood	7_2	7		False	5962248.0	5962248.0	0.8804606225889315
melanoma x eQTLGen_blood	7_20	7		False	11614090.0	11614090.0	0.808226386520718
melanoma x eQTLGen_blood	7_21	7		False	6568642.0	6568642.0	0.7909114220575276
melanoma x eQTLGen_blood	7_22	7		False	2612204.0	2612204.0	0.8362730674158311
melanoma x eQTLGen_blood	7_23	7		False	1001445.0	1001445.0	0.9067539134171536
melanoma x eQTLGen_blood	7_24	7		False	90323.0	90323.0	0.3935639313655106
melanoma x eQTLGen_blood	7_25	7		False	1532741.0	1532741.0	0.4308935134033641
melanoma x eQTLGen_blood	7_26	7		False	6689235.0	6689235.0	0.3823221558509673
melanoma x eQTLGen_blood	7_27	7		False	17040485.0	17040485.0	0.4132697574686372
melanoma x eQTLGen_blood	7_28	7		False	23700375.0	23700375.0	0.2603080511819964
melanoma x eQTLGen_blood	7_29	7		False	25440561.0	25440561.0	0.5841201575630507
melanoma x eQTLGen_blood	7_3	7		False	4266167.0	4266167.0	0.4771294480461798
melanoma x eQTLGen_blood	7_4	7		False	1712497.0	1712497.0	0.893995064844392
melanoma x eQTLGen_blood	7_5	7		False	28174.0	28174.0	0.2200758580519762
melanoma x eQTLGen_blood	7_6	7		False	144305.0	144305.0	0.2698408508244341
melanoma x eQTLGen_blood	7_7	7		False	12962558.0	12962558.0	0.236801506256951
melanoma x eQTLGen_blood	7_8	7		False	18915765.0	18915765.0	0.9292176904100308
melanoma x eQTLGen_blood	7_9	7		False	20170251.0	20170251.0	0.3935639313655106
melanoma x eQTLGen_blood	8_0	8		False	21442769.0	21442769.0	0.6859512452199856
melanoma x eQTLGen_blood	8_1	8		False	20072522.0	20072522.0	0.8436849310839486
melanoma x eQTLGen_blood	8_10	8		False	15672274.0	15672274.0	0.5222121890660357
melanoma x eQTLGen_blood	8_11	8		False	24443028.0	24443028.0	0.8103399869894932
melanoma x eQTLGen_blood	8_12	8		False	23216654.0	23216654.0	0.90565879627682
melanoma x eQTLGen_blood	8_13	8		False	19991151.0	19991151.0	0.6500626590018896
melanoma x eQTLGen_blood	8_14	8		False	17794524.0	17794524.0	0.8335683185108779
melanoma x eQTLGen_blood	8_15	8		False	14993717.0	14993717.0	0.6037490462761235
melanoma x eQTLGen_blood	8_16	8		False	12769083.0	12769083.0	0.8617002885315541
melanoma x eQTLGen_blood	8_17	8		False	10214997.0	10214997.0	0.6814494283403584
melanoma x eQTLGen_blood	8_18	8		False	8757434.0	8757434.0	0.922617346709212
melanoma x eQTLGen_blood	8_19	8		False	4667423.0	4667423.0	0.8673517700853774
melanoma x eQTLGen_blood	8_2	8		False	18980543.0	18980543.0	0.9726439320547992
melanoma x eQTLGen_blood	8_20	8		False	1385214.0	1385214.0	0.6649848553793727
melanoma x eQTLGen_blood	8_21	8		False	110470.0	110470.0	0.236801506256951
melanoma x eQTLGen_blood	8_22	8		False	1110601.0	1110601.0	0.3601989497193728
melanoma x eQTLGen_blood	8_23	8		False	5022008.0	5022008.0	0.939774046106563
melanoma x eQTLGen_blood	8_24	8		False	6566992.0	6566992.0	0.7512940954222052
melanoma x eQTLGen_blood	8_25	8		False	8179902.0	8179902.0	0.635091200683016
melanoma x eQTLGen_blood	8_26	8		False	13133613.0	13133613.0	0.5271852303198044
melanoma x eQTLGen_blood	8_27	8		False	17744972.0	17744972.0	0.6386714251105268
melanoma x eQTLGen_blood	8_28	8		False	21946472.0	21946472.0	0.0930760374287616
melanoma x eQTLGen_blood	8_29	8		False	26710431.0	26710431.0	0.5337626216020956
melanoma x eQTLGen_blood	8_3	8		False	15070057.0	15070057.0	0.8763263062350353
melanoma x eQTLGen_blood	8_30	8		False	22452367.0	22452367.0	0.6513634736366178
melanoma x eQTLGen_blood	8_31	8		False	20465398.0	20465398.0	0.9616914355257092
melanoma x eQTLGen_blood	8_32	8		False	9336979.0	9336979.0	0.1870727781615951
melanoma x eQTLGen_blood	8_33	8		False	3622300.0	3622300.0	0.685469577880123
melanoma x eQTLGen_blood	8_34	8		False	1562502.0	1562502.0	0.7479096555787063
melanoma x eQTLGen_blood	8_35	8		False	157071.0	157071.0	0.9344463416525056
melanoma x eQTLGen_blood	8_36	8		False	1785494.0	1785494.0	0.3875477622403313
melanoma x eQTLGen_blood	8_37	8		False	4474648.0	4474648.0	0.6983903311566165
melanoma x eQTLGen_blood	8_38	8		False	10361300.0	10361300.0	0.5540722151469234
melanoma x eQTLGen_blood	8_39	8		False	12275509.0	12275509.0	0.4671367586484857
melanoma x eQTLGen_blood	8_4	8		False	9329091.0	9329091.0	0.2817710674345864
melanoma x eQTLGen_blood	8_5	8		False	6506431.0	6506431.0	0.8748691082978234
melanoma x eQTLGen_blood	8_6	8		False	3889964.0	3889964.0	0.5627966082763417
melanoma x eQTLGen_blood	8_7	8		False	1841655.0	1841655.0	0.4845848715434119
melanoma x eQTLGen_blood	8_8	8		False	1010.0	1010.0	0.3770230030996329
melanoma x eQTLGen_blood	8_9	8		False	10469421.0	10469421.0	0.6723034584147844
melanoma x eQTLGen_blood	9_0	9	204014.0	True	7748.0	7580.0	1.730058987546662e-06
melanoma x eQTLGen_blood	9_1	9		False	1799927.0	1799927.0	0.910257387024908
melanoma x eQTLGen_blood	9_10	9		False	4941670.0	4941670.0	0.9234527884544712
melanoma x eQTLGen_blood	9_11	9		False	6844777.0	6844777.0	0.909101145254525
melanoma x eQTLGen_blood	9_12	9		False	10368105.0	10368105.0	0.3572882811738033
melanoma x eQTLGen_blood	9_13	9		False	19223366.0	19223366.0	0.9454295279003976
melanoma x eQTLGen_blood	9_14	9		False	41506776.0	41506776.0	0.9742349478239488
melanoma x eQTLGen_blood	9_15	9		False	35882531.0	35882531.0	0.6025954748328636
melanoma x eQTLGen_blood	9_16	9		False	33054845.0	33054845.0	0.8961795918266174
melanoma x eQTLGen_blood	9_17	9		False	29119457.0	29119457.0	0.6472795452808837
melanoma x eQTLGen_blood	9_18	9		False	27940136.0	27940136.0	0.7689005720389521
melanoma x eQTLGen_blood	9_19	9		False	26564548.0	26564548.0	0.9290023881998944
melanoma x eQTLGen_blood	9_2	9		False	4426864.0	4426864.0	0.2786587486996379
melanoma x eQTLGen_blood	9_20	9		False	21924228.0	21924228.0	0.4296421070211875
melanoma x eQTLGen_blood	9_21	9		False	16632890.0	16632890.0	0.4559401801565281
melanoma x eQTLGen_blood	9_22	9		False	4718398.0	4718398.0	0.4119293962645183
melanoma x eQTLGen_blood	9_23	9	106318502.0	True	26366.0	26366.0	0.0245034990375706
melanoma x eQTLGen_blood	9_24	9		False	31042.0	31042.0	0.609188700931923
melanoma x eQTLGen_blood	9_25	9		False	2294703.0	2294703.0	0.5281418814812733
melanoma x eQTLGen_blood	9_26	9		False	8698054.0	8698054.0	0.5778752840789657
melanoma x eQTLGen_blood	9_27	9		False	9751556.0	9751556.0	0.9805660474984176
melanoma x eQTLGen_blood	9_28	9		False	48220.0	48220.0	0.1258233320750904
melanoma x eQTLGen_blood	9_3	9		False	4774119.0	4774119.0	0.8851727221790539
melanoma x eQTLGen_blood	9_4	9		False	81545.0	81545.0	0.7371947014216146
melanoma x eQTLGen_blood	9_5	9		False	1502924.0	1502924.0	0.9407805881718684
melanoma x eQTLGen_blood	9_6	9		False	2603093.0	2603093.0	0.5982602517189234
melanoma x eQTLGen_blood	9_7	9		False	4188520.0	4188520.0	0.8441935942408526
melanoma x eQTLGen_blood	9_8	9		False	2696.0	2696.0	0.0867586421589293
melanoma x eQTLGen_blood	9_9	9		False	3610888.0	3610888.0	0.6472795452808837
HCC_high x Soskic_CD4	10_0	10		False	40249854.0	40249854.0	0.8485851566540685
HCC_high x Soskic_CD4	10_1	10		False	33366301.0	33366301.0	0.8680588848186424
HCC_high x Soskic_CD4	10_10	10		False	17542682.0	17542682.0	0.7827390604891027
HCC_high x Soskic_CD4	10_11	10	69216160.0	True	20562621.0	19538413.0	0.0024577991357041
HCC_high x Soskic_CD4	10_12	10		False	17974035.0	17974035.0	0.9446894050597644
HCC_high x Soskic_CD4	10_13	10		False	9236490.0	9236490.0	0.6812197754529191
HCC_high x Soskic_CD4	10_14	10		False	5262243.0	5262243.0	0.9116777042882352
HCC_high x Soskic_CD4	10_15	10		False	535119.0	535119.0	0.839750735454233
HCC_high x Soskic_CD4	10_16	10		False	2526581.0	2526581.0	0.8988661902589248
HCC_high x Soskic_CD4	10_17	10		False	4561581.0	4561581.0	0.7577448960108409
HCC_high x Soskic_CD4	10_18	10		False	6547570.0	6547570.0	0.7040956115496303
HCC_high x Soskic_CD4	10_19	10		False	5452446.0	5452446.0	0.8988661902589248
HCC_high x Soskic_CD4	10_2	10		False	30866264.0	30866264.0	0.9405789176645928
HCC_high x Soskic_CD4	10_20	10		False	2909544.0	2909544.0	0.8988661902589248
HCC_high x Soskic_CD4	10_21	10		False	1032558.0	1032558.0	0.7444126725201232
HCC_high x Soskic_CD4	10_22	10		False	321565.0	321565.0	0.6553649000272255
HCC_high x Soskic_CD4	10_23	10		False	8464738.0	8464738.0	0.8988661902589248
HCC_high x Soskic_CD4	10_24	10		False	2912014.0	2912014.0	0.87262748309882
HCC_high x Soskic_CD4	10_25	10		False	780958.0	780958.0	0.992279766352654
HCC_high x Soskic_CD4	10_26	10		False	3139511.0	3139511.0	0.587810669226277
HCC_high x Soskic_CD4	10_27	10		False	6529715.0	6529715.0	0.6203627397385654
HCC_high x Soskic_CD4	10_28	10		False	8056061.0	8056061.0	0.9295735595430104
HCC_high x Soskic_CD4	10_29	10		False	10753669.0	10753669.0	0.985412778973903
HCC_high x Soskic_CD4	10_3	10		False	28343815.0	28343815.0	0.7093158486257057
HCC_high x Soskic_CD4	10_4	10		False	17552983.0	17552983.0	0.8988661902589248
HCC_high x Soskic_CD4	10_5	10		False	10607547.0	10607547.0	0.8680588848186424
HCC_high x Soskic_CD4	10_6	10		False	2548349.0	2548349.0	0.9138975125857256
HCC_high x Soskic_CD4	10_7	10		False	3032197.0	3032197.0	0.8206949389606654
HCC_high x Soskic_CD4	10_8	10		False	12123617.0	12123617.0	0.8988661902589248
HCC_high x Soskic_CD4	10_9	10		False	14660864.0	14660864.0	0.8988661902589248
HCC_high x Soskic_CD4	11_0	11		False	102101.0	102101.0	0.7577448960108409
HCC_high x Soskic_CD4	11_1	11		False	4089698.0	4089698.0	0.8988661902589248
HCC_high x Soskic_CD4	11_10	11		False	21780047.0	21780047.0	0.9295735595430104
HCC_high x Soskic_CD4	11_11	11		False	11902069.0	11902069.0	0.8988661902589248
HCC_high x Soskic_CD4	11_12	11		False	643385.0	643385.0	0.5536859380684831
HCC_high x Soskic_CD4	11_13	11		False	1932068.0	1932068.0	0.8988661902589248
HCC_high x Soskic_CD4	11_14	11		False	4134840.0	4134840.0	0.5536859380684831
HCC_high x Soskic_CD4	11_15	11		False	8018033.0	8018033.0	0.7827390604891027
HCC_high x Soskic_CD4	11_16	11		False	16119721.0	16119721.0	0.4762085429949493
HCC_high x Soskic_CD4	11_17	11		False	18819639.0	18819639.0	0.8988661902589248
HCC_high x Soskic_CD4	11_18	11		False	20709915.0	20709915.0	0.9311213157051768
HCC_high x Soskic_CD4	11_19	11		False	17493931.0	17493931.0	0.8988661902589248
HCC_high x Soskic_CD4	11_2	11		False	5152271.0	5152271.0	0.933965165970126
HCC_high x Soskic_CD4	11_20	11		False	16146516.0	16146516.0	0.947918948120634
HCC_high x Soskic_CD4	11_21	11		False	6249131.0	6249131.0	0.8680588848186424
HCC_high x Soskic_CD4	11_22	11		False	2801369.0	2801369.0	0.8680588848186424
HCC_high x Soskic_CD4	11_23	11		False	6896079.0	6896079.0	0.7627880712661618
HCC_high x Soskic_CD4	11_24	11		False	11565747.0	11565747.0	0.987629407773496
HCC_high x Soskic_CD4	11_25	11		False	13609531.0	13609531.0	0.587810669226277
HCC_high x Soskic_CD4	11_26	11		False	18548581.0	18548581.0	0.8988661902589248
HCC_high x Soskic_CD4	11_27	11		False	23070433.0	23070433.0	0.9264051243112646
HCC_high x Soskic_CD4	11_3	11		False	11630426.0	11630426.0	0.8988661902589248
HCC_high x Soskic_CD4	11_4	11		False	15195527.0	15195527.0	0.7444126725201232
HCC_high x Soskic_CD4	11_5	11		False	17526850.0	17526850.0	0.8680588848186424
HCC_high x Soskic_CD4	11_6	11		False	27456870.0	27456870.0	0.9399838495052838
HCC_high x Soskic_CD4	11_7	11		False	29242525.0	29242525.0	0.9264561254138456
HCC_high x Soskic_CD4	11_8	11		False	30880842.0	30880842.0	0.6553649000272255
HCC_high x Soskic_CD4	11_9	11		False	25426500.0	25426500.0	0.587810669226277
HCC_high x Soskic_CD4	12_0	12		False			0.9620237757515476
HCC_high x Soskic_CD4	12_1	12		False			0.7936966881082381
HCC_high x Soskic_CD4	12_10	12		False			0.8988661902589248
HCC_high x Soskic_CD4	12_11	12		False			0.5996394778983588
HCC_high x Soskic_CD4	12_12	12		False			0.8988661902589248
HCC_high x Soskic_CD4	12_13	12		False			0.8680588848186424
HCC_high x Soskic_CD4	12_14	12		False			0.8988661902589248
HCC_high x Soskic_CD4	12_15	12		False			0.587810669226277
HCC_high x Soskic_CD4	12_16	12		False			0.8220970539189284
HCC_high x Soskic_CD4	12_17	12		False			0.8988661902589248
HCC_high x Soskic_CD4	12_18	12		False			0.6812197754529191
HCC_high x Soskic_CD4	12_19	12		False			0.9138975125857256
HCC_high x Soskic_CD4	12_2	12		False			0.8988661902589248
HCC_high x Soskic_CD4	12_20	12		False			0.587810669226277
HCC_high x Soskic_CD4	12_21	12		False			0.8680588848186424
HCC_high x Soskic_CD4	12_22	12		False			0.8318865540189523
HCC_high x Soskic_CD4	12_23	12		False			0.8988661902589248
HCC_high x Soskic_CD4	12_24	12		False			0.1584857557110523
HCC_high x Soskic_CD4	12_25	12		False			0.8988661902589248
HCC_high x Soskic_CD4	12_26	12		False			0.6497027019289006
HCC_high x Soskic_CD4	12_27	12		False			0.9264051243112646
HCC_high x Soskic_CD4	12_28	12		False			0.9294037603693314
HCC_high x Soskic_CD4	12_3	12		False			0.8988661902589248
HCC_high x Soskic_CD4	12_4	12		False			0.9264561254138456
HCC_high x Soskic_CD4	12_5	12		False			0.8988661902589248
HCC_high x Soskic_CD4	12_6	12		False			0.1584857557110523
HCC_high x Soskic_CD4	12_7	12		False			0.987629407773496
HCC_high x Soskic_CD4	12_8	12		False			0.8988661902589248
HCC_high x Soskic_CD4	12_9	12		False			0.8988661902589248
HCC_high x Soskic_CD4	13_0	13		False			0.830462068696571
HCC_high x Soskic_CD4	13_1	13		False			0.7827390604891027
HCC_high x Soskic_CD4	13_10	13		False			0.8988661902589248
HCC_high x Soskic_CD4	13_2	13		False			0.8988661902589248
HCC_high x Soskic_CD4	13_3	13		False			0.7040956115496303
HCC_high x Soskic_CD4	13_4	13		False			0.8750108301055278
HCC_high x Soskic_CD4	13_5	13		False			0.8318865540189523
HCC_high x Soskic_CD4	13_6	13		False			0.9766225221319862
HCC_high x Soskic_CD4	13_7	13		False			0.8988661902589248
HCC_high x Soskic_CD4	13_8	13		False			0.9035927451678774
HCC_high x Soskic_CD4	13_9	13		False			0.9264051243112646
HCC_high x Soskic_CD4	14_0	14		False			0.6497027019289006
HCC_high x Soskic_CD4	14_1	14		False			1.0
HCC_high x Soskic_CD4	14_10	14		False			0.8988661902589248
HCC_high x Soskic_CD4	14_11	14		False			0.87262748309882
HCC_high x Soskic_CD4	14_12	14		False			0.940458622871418
HCC_high x Soskic_CD4	14_13	14		False			0.1584857557110523
HCC_high x Soskic_CD4	14_14	14		False			0.8988661902589248
HCC_high x Soskic_CD4	14_15	14		False			0.8988661902589248
HCC_high x Soskic_CD4	14_16	14		False			0.8680588848186424
HCC_high x Soskic_CD4	14_17	14		False			0.8988661902589248
HCC_high x Soskic_CD4	14_18	14		False			0.8281062394711963
HCC_high x Soskic_CD4	14_2	14		False			0.8988661902589248
HCC_high x Soskic_CD4	14_3	14		False			0.8988661902589248
HCC_high x Soskic_CD4	14_4	14		False			0.9035927451678774
HCC_high x Soskic_CD4	14_5	14		False			0.8988661902589248
HCC_high x Soskic_CD4	14_6	14		False			0.830462068696571
HCC_high x Soskic_CD4	14_7	14		False			0.8680588848186424
HCC_high x Soskic_CD4	14_8	14		False			0.9800805621724148
HCC_high x Soskic_CD4	14_9	14		False			0.6936470992613055
HCC_high x Soskic_CD4	15_0	15		False	57856794.0	57856794.0	0.9735037618190616
HCC_high x Soskic_CD4	15_1	15		False	52507462.0	52507462.0	0.7827390604891027
HCC_high x Soskic_CD4	15_10	15		False	15501111.0	15501111.0	0.8988661902589248
HCC_high x Soskic_CD4	15_11	15		False	12196595.0	12196595.0	0.6936470992613055
HCC_high x Soskic_CD4	15_12	15		False	10801167.0	10801167.0	0.7936966881082381
HCC_high x Soskic_CD4	15_13	15		False	7710831.0	7710831.0	0.830462068696571
HCC_high x Soskic_CD4	15_14	15		False	73341.0	73341.0	0.8988661902589248
HCC_high x Soskic_CD4	15_15	15		False	8187156.0	8187156.0	0.830462068696571
HCC_high x Soskic_CD4	15_2	15		False	47658943.0	47658943.0	0.7627880712661618
HCC_high x Soskic_CD4	15_3	15		False	45313726.0	45313726.0	0.9079885936592864
HCC_high x Soskic_CD4	15_4	15		False	42615297.0	42615297.0	0.587810669226277
HCC_high x Soskic_CD4	15_5	15		False	40597212.0	40597212.0	0.9035927451678774
HCC_high x Soskic_CD4	15_6	15		False	35756417.0	35756417.0	0.7827390604891027
HCC_high x Soskic_CD4	15_7	15		False	27910936.0	27910936.0	0.7476619537780173
HCC_high x Soskic_CD4	15_8	15		False	26078391.0	26078391.0	0.4160596271656117
HCC_high x Soskic_CD4	15_9	15		False	24639412.0	24639412.0	0.7627880712661618
HCC_high x Soskic_CD4	16_0	16		False	49629031.0	49629031.0	0.6108689754517725
HCC_high x Soskic_CD4	16_1	16		False	43440643.0	43440643.0	0.7542725884053798
HCC_high x Soskic_CD4	16_10	16		False	1723729.0	1723729.0	0.8680588848186424
HCC_high x Soskic_CD4	16_11	16		False	38320.0	38320.0	0.8988661902589248
HCC_high x Soskic_CD4	16_12	16		False	5979933.0	5979933.0	0.9399838495052838
HCC_high x Soskic_CD4	16_13	16		False	8849371.0	8849371.0	0.7827390604891027
HCC_high x Soskic_CD4	16_14	16		False	12683271.0	12683271.0	0.8988661902589248
HCC_high x Soskic_CD4	16_15	16		False	16742208.0	16742208.0	0.8680588848186424
HCC_high x Soskic_CD4	16_16	16		False	19396602.0	19396602.0	0.8988661902589248
HCC_high x Soskic_CD4	16_2	16		False	39781401.0	39781401.0	0.7936966881082381
HCC_high x Soskic_CD4	16_3	16		False	36813902.0	36813902.0	0.7497811335440334
HCC_high x Soskic_CD4	16_4	16		False	28513733.0	28513733.0	0.587810669226277
HCC_high x Soskic_CD4	16_5	16		False	25199891.0	25199891.0	0.839750735454233
HCC_high x Soskic_CD4	16_6	16		False	21048838.0	21048838.0	0.830462068696571
HCC_high x Soskic_CD4	16_7	16		False	2190596.0	2190596.0	0.8988661902589248
HCC_high x Soskic_CD4	16_8	16		False	3880266.0	3880266.0	0.6812197754529191
HCC_high x Soskic_CD4	16_9	16		False	5582722.0	5582722.0	0.8988661902589248
HCC_high x Soskic_CD4	17_0	17		False	35435817.0	35435817.0	0.6497027019289006
HCC_high x Soskic_CD4	17_1	17		False	32308296.0	32308296.0	0.5536859380684831
HCC_high x Soskic_CD4	17_10	17		False	1190282.0	1190282.0	0.3754417251856126
HCC_high x Soskic_CD4	17_11	17		False	1004912.0	1004912.0	0.8988661902589248
HCC_high x Soskic_CD4	17_12	17		False	2053162.0	2053162.0	0.9116777042882352
HCC_high x Soskic_CD4	17_13	17		False	4075360.0	4075360.0	0.8680588848186424
HCC_high x Soskic_CD4	17_14	17		False	6376271.0	6376271.0	0.5536859380684831
HCC_high x Soskic_CD4	17_15	17		False	9537904.0	9537904.0	0.7827390604891027
HCC_high x Soskic_CD4	17_16	17		False	12670010.0	12670010.0	0.857366955481062
HCC_high x Soskic_CD4	17_17	17		False	16012376.0	16012376.0	0.889823863550849
HCC_high x Soskic_CD4	17_18	17		False	12133089.0	12133089.0	0.5536859380684831
HCC_high x Soskic_CD4	17_19	17		False	11037997.0	11037997.0	0.9264051243112646
HCC_high x Soskic_CD4	17_2	17		False	29471838.0	29471838.0	0.8039589197625637
HCC_high x Soskic_CD4	17_20	17		False	7273829.0	7273829.0	0.9164001663840406
HCC_high x Soskic_CD4	17_21	17		False	2938270.0	2938270.0	0.91477790212156
HCC_high x Soskic_CD4	17_22	17		False	2474472.0	2474472.0	0.7444126725201232
HCC_high x Soskic_CD4	17_23	17		False	4903787.0	4903787.0	0.5536859380684831
HCC_high x Soskic_CD4	17_24	17		False	8970262.0	8970262.0	0.6871197454773184
HCC_high x Soskic_CD4	17_3	17		False	27040199.0	27040199.0	0.9399838495052838
HCC_high x Soskic_CD4	17_4	17		False	21256909.0	21256909.0	0.8680588848186424
HCC_high x Soskic_CD4	17_5	17		False	20073877.0	20073877.0	0.9164001663840406
HCC_high x Soskic_CD4	17_6	17		False	17763998.0	17763998.0	0.8680588848186424
HCC_high x Soskic_CD4	17_7	17		False	8173852.0	8173852.0	0.7827390604891027
HCC_high x Soskic_CD4	17_8	17		False	5222273.0	5222273.0	0.8680588848186424
HCC_high x Soskic_CD4	17_9	17		False	2496427.0	2496427.0	0.8273911475116963
HCC_high x Soskic_CD4	18_0	18		False			0.9934627714910864
HCC_high x Soskic_CD4	18_1	18		False			0.1739934200847716
HCC_high x Soskic_CD4	18_2	18		False			0.971247862843484
HCC_high x Soskic_CD4	18_3	18		False			0.8988661902589248
HCC_high x Soskic_CD4	18_4	18		False			0.8680588848186424
HCC_high x Soskic_CD4	18_5	18		False			0.9228683065001414
HCC_high x Soskic_CD4	18_6	18		False			0.9787132958630296
HCC_high x Soskic_CD4	18_7	18		False			0.7627880712661618
HCC_high x Soskic_CD4	18_8	18		False			0.9164001663840406
HCC_high x Soskic_CD4	18_9	18		False			0.5536859380684831
HCC_high x Soskic_CD4	19_0	19		False	18164661.0	18164661.0	0.7827390604891027
HCC_high x Soskic_CD4	19_1	19		False	16332203.0	16332203.0	0.9075496814407288
HCC_high x Soskic_CD4	19_10	19		False	1627882.0	1627882.0	0.8988661902589248
HCC_high x Soskic_CD4	19_11	19		False	187188.0	187188.0	0.8680588848186424
HCC_high x Soskic_CD4	19_12	19		False	2000503.0	2000503.0	0.7444126725201232
HCC_high x Soskic_CD4	19_13	19		False	924484.0	924484.0	0.8988661902589248
HCC_high x Soskic_CD4	19_14	19		False	182228.0	182228.0	0.7040956115496303
HCC_high x Soskic_CD4	19_15	19		False	3194590.0	3194590.0	0.587810669226277
HCC_high x Soskic_CD4	19_16	19		False	7470348.0	7470348.0	0.1896997624883567
HCC_high x Soskic_CD4	19_17	19		False	12452121.0	12452121.0	0.587810669226277
HCC_high x Soskic_CD4	19_2	19		False	14831287.0	14831287.0	0.8988661902589248
HCC_high x Soskic_CD4	19_3	19		False	13469714.0	13469714.0	0.9116777042882352
HCC_high x Soskic_CD4	19_4	19		False	11621465.0	11621465.0	0.6936470992613055
HCC_high x Soskic_CD4	19_5	19		False	8615629.0	8615629.0	0.8988661902589248
HCC_high x Soskic_CD4	19_6	19		False	6308472.0	6308472.0	0.7827390604891027
